"A","B","C","D","State"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,1,0,"Texas"
1,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,1,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,1,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,1,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
1,1,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,1,1,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,1,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,1,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,1,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,1,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
1,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,1,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,1,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"Texas"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,1,1,"New York"
0,1,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
1,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,1,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,1,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
1,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
1,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
1,0,0,0,"New York"
0,0,0,0,"New York"
1,1,0,0,"New York"
0,0,0,0,"New York"
0,0,1,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,0,1,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,0,"New York"
0,0,0,1,"New York"
0,0,0,0,"New York"
0,1,0,0,"New York"
